ID,studyID,created_at,senator,text,source,is_quote,likes,retweets,hashtags,urls_url,link,urls_t.co,urls_expanded_url,media_or_link,media_url,media_t.co,media_expanded_url,media_type,mentions_screen_name,lang,quoted_text,quoted_created_at,quoted_source,quoted_like_count,quoted_retweet_count,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,status_url,name,sen_race,sen_gender,location,description,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,party,party2,coder1,coder2,coder1_category,coder2_category,coders_agreed,engage,dismiss,neither,category,ideology,followers,year,year2,length,1a_code,in_1a,TOXICITY,allnone,certitude,tone_pos,tone_neg,polite,moral
30,,1/27/20 18:08,SenBlumenthal,"First the House process was ""rushed"", now GOP senators claim getting Bolton's testimony will take too long. They're wrong. He wants to testify. If Trump sues to stop Bolton, he runs against the 1st Amendment. Plus, SCOTUS frowns on the Executive trying to tell Congress what to do",Twitter for iPhone,FALSE,1135,376,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBlumenthal/status/1221857526863495171,Richard Blumenthal,white,male,"Connecticut, USA","Official Twitter account of U.S. Senator Richard Blumenthal, proudly working for the people of Connecticut.",FALSE,713342,992,4270,16044,908,4/6/11 17:13,TRUE,http://t.co/MfF8W57FEu,http://blumenthal.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,0,1,neither,-0.439,71.3342,2020,11,280,no_match,no_match,0.0471521,0,0,0,2.08,0,2.08
31,,1/27/20 3:20,SenBlumenthal,"The magical moderate Republicans hold the keys to a real, full, fair impeachment trial. This week they can unlock the truth by voting for witnesses & documents. Do they have the moral backbone to be real, or just a myth? Seeing is believing.",Twitter for iPhone,FALSE,3120,692,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBlumenthal/status/1221634088597098497,Richard Blumenthal,white,male,"Connecticut, USA","Official Twitter account of U.S. Senator Richard Blumenthal, proudly working for the people of Connecticut.",FALSE,713342,992,4270,16044,908,4/6/11 17:13,TRUE,http://t.co/MfF8W57FEu,http://blumenthal.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.439,71.3342,2020,11,241,no_match,no_match,0.1835188,0,4.76,4.76,0,0,2.38
32,,1/23/20 3:43,SenBlumenthal,"My Republican colleagues seem to be hearing for the first time about this President's sordid, corrupt abuse of power for his personal gain & the cover-up that continues even now. Will they listen?",Twitter for iPhone,FALSE,604,101,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenBlumenthal/status/1220190374184046593,Richard Blumenthal,white,male,"Connecticut, USA","Official Twitter account of U.S. Senator Richard Blumenthal, proudly working for the people of Connecticut.",FALSE,713342,992,4270,16044,908,4/6/11 17:13,TRUE,http://t.co/MfF8W57FEu,http://blumenthal.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.439,71.3342,2020,11,196,no_match,no_match,0.33341047,0,0,0,6.25,0,3.13
33,,1/22/20 21:32,SenBlumenthal,"So much is at stake. I hope my Republican colleagues are listening intently as Rep. Schiff & now the other House managers lay out their persuasive, compelling case.",Twitter for iPhone,FALSE,547,116,,,,,,yes,http://pbs.twimg.com/ext_tw_video_thumb/1220096858921586690/pu/img/k1dqkx1-ZXlYrAl4.jpg,https://t.co/CRPJA32G6Y,https://twitter.com/SenBlumenthal/status/1220096932942696448/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenBlumenthal/status/1220096932942696448,Richard Blumenthal,white,male,"Connecticut, USA","Official Twitter account of U.S. Senator Richard Blumenthal, proudly working for the people of Connecticut.",FALSE,713342,992,4270,16044,908,4/6/11 17:13,TRUE,http://t.co/MfF8W57FEu,http://blumenthal.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.439,71.3342,2020,11,164,no_match,no_match,0.055732824,0,0,3.7,0,0,0
34,,3/22/21 17:42,CoryBooker,"So so much more would get done that the MAJORITY of Americans - Republican, Democratic and Independents - agree with: From a minimum wage increase to common sense universal gun background checks to giving DREAMERS a pathway to full citizenship.",Twitter for iPhone,TRUE,362,78,,twitter.com/JackPeter124/s…,yes,https://t.co/E6hhaa67MC,https://twitter.com/JackPeter124/status/1374053042123898884,yes,,,,,,en,@CoryBooker What more could you have done if the filibuster was abolished?,3/22/21 17:39,Twitter Web App,10,1,JackPeter124,Some Guy,62,253,8751,,,FALSE,https://twitter.com/CoryBooker/status/1374053901910093834,Cory Booker,black,male,"Newark, NJ","U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team's. He/him.",FALSE,4941644,88771,19517,66920,1020,8/11/08 14:41,TRUE,https://t.co/4F50lUTrMs,http://corybooker.com,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,,494.1644,2021,12,244,no_match,no_match,0.04165838,0,0,0,2.63,0,0
35,DD17,10/13/20 2:19,CoryBooker,Republicans have taken unprecedented steps to try and install a justice who will strike down the Affordable Care Act in the middle of the greatest public health crisis in a century. This is not normal and it's wrong.,Twitter Media Studio,FALSE,1846,421,,,,,,yes,http://pbs.twimg.com/amplify_video_thumb/1315834222997798913/img/wqdbtfvMrY6G7J2Y.jpg,https://t.co/NhRDfmeZ0y,https://twitter.com/CoryBooker/status/1315839521985105928/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/CoryBooker/status/1315839521985105928,Cory Booker,black,male,"Newark, NJ","U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team's. He/him.",FALSE,4941644,88771,19517,66920,1020,8/11/08 14:41,TRUE,https://t.co/4F50lUTrMs,http://corybooker.com,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,1,0,dismiss,,494.1644,2020,11,216,no_match,no_match,0.09548495,0,0,7.89,5.26,0,5.26
36,,8/3/20 14:02,CoryBooker,The expiration of the $600 weekly unemployment benefit is catastrophic for people all over the country. American families are in crisis and they need help. The President and Senate Republicans should be able to agree that we need to renew this lifeline immediately.,Twitter Web App,FALSE,1927,394,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/CoryBooker/status/1290287023702515712,Cory Booker,black,male,"Newark, NJ","U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team's. He/him.",FALSE,4941644,88771,19517,66920,1020,8/11/08 14:41,TRUE,https://t.co/4F50lUTrMs,http://corybooker.com,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,,494.1644,2020,11,265,no_match,no_match,0.055333257,2.33,0,4.65,2.33,0,0
37,DE7,5/7/21 2:23,SenSherrodBrown,"Republicans say we should support working-class Americans. I agree. That's why I hope they'll join us to pass the #PROAct, raise the minimum wage, and invest in the broad middle class and those who aspire to the middle class. My interview on @allinwithchris:",Twitter Media Studio,FALSE,771,163,PROAct,,,,,yes,http://pbs.twimg.com/media/E0wE6V-XIAA3mhL.jpg,https://t.co/OWQEdeSGOy,https://twitter.com/SenSherrodBrown/status/1390492563325526018/video/1,photo,allinwithchris,en,,,,,,,,,,,,,,https://twitter.com/SenSherrodBrown/status/1390492563325526018,Sherrod Brown,white,male,"Cleveland, OH",Office of U.S Senator Sherrod Brown. Chairman of @SenateBanking Committee. Proud to serve Ohio.,FALSE,502727,307,4530,8154,1875,6/1/09 16:07,TRUE,https://t.co/nCdZ8qTeYm,http://brown.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,1,0,0,engage,-0.428,50.2727,2021,12,258,no_match,no_match,0.028439116,0,0,9.3,0,0,0
38,,8/4/20 23:30,SenSherrodBrown,"It's unbelievable to hear my Senate Republican colleagues, most of whom are millionaires, complain that unemployed workers getting UI are making too much money. $600 a week is one of the only lifelines keeping millions from going into poverty or losing their homes. #SaveThe600",Twitter Media Studio,FALSE,57040,19702,SaveThe600,,,,,yes,http://pbs.twimg.com/media/EemvQ-MWAAcpMsW.jpg,https://t.co/AbCKAgFoaT,https://twitter.com/SenSherrodBrown/status/1290792270015455234/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenSherrodBrown/status/1290792270015455234,Sherrod Brown,white,male,"Cleveland, OH",Office of U.S Senator Sherrod Brown. Chairman of @SenateBanking Committee. Proud to serve Ohio.,FALSE,502727,307,4530,8154,1875,6/1/09 16:07,TRUE,https://t.co/nCdZ8qTeYm,http://brown.senate.gov,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,0,1,neither,-0.428,50.2727,2020,11,277,no_match,no_match,0.0741129,4.55,0,2.27,9.09,0,0
39,,2/8/20 21:56,SenSherrodBrown,"For the Republicans who believed impeachment would change the President, I think it's clear it will not.",Twitter for iPhone,TRUE,1833,381,,twitter.com/SenSchumer/sta…,yes,https://t.co/Ys2qktDyF2,https://twitter.com/SenSchumer/status/1226217217701838850,yes,,,,,,en,"Has any ""President"" ever been more disrespectful to U.S. service members? https://t.co/TLpQdEKKhu",2/8/20 18:52,Twitter for iPhone,50871,9713,SenSchumer,Chuck Schumer,3246377,24495,20649,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",TRUE,https://twitter.com/SenSherrodBrown/status/1226263648122875904,Sherrod Brown,white,male,"Cleveland, OH",Office of U.S Senator Sherrod Brown. Chairman of @SenateBanking Committee. Proud to serve Ohio.,FALSE,502727,307,4530,8154,1875,6/1/09 16:07,TRUE,https://t.co/nCdZ8qTeYm,http://brown.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.428,50.2727,2020,11,104,no_match,no_match,0.029640866,0,0,0,0,0,0
40,,7/12/19 22:46,SenSherrodBrown,Democrats and Republicans agree Facebook jumped the gun with its monopoly money proposal. I want real answers during next week's hearing.,Twitter Media Studio,FALSE,83,26,,,,,,yes,http://pbs.twimg.com/amplify_video_thumb/1149718491752218624/img/jvmthWwfBZynv-ea.jpg,https://t.co/wHr5R38Jt1,https://twitter.com/SenSherrodBrown/status/1149812245632823297/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenSherrodBrown/status/1149812245632823297,Sherrod Brown,white,male,"Cleveland, OH",Office of U.S Senator Sherrod Brown. Chairman of @SenateBanking Committee. Proud to serve Ohio.,FALSE,502727,307,4530,8154,1875,6/1/09 16:07,TRUE,https://t.co/nCdZ8qTeYm,http://brown.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,0,0,1,neither,-0.428,50.2727,2019,10,137,no_match,no_match,0.033761155,0,4.76,0,4.76,0,0
41,,5/22/19 0:16,SenSherrodBrown,That's why I'm glad that my colleagues on both sides of the aisle passed my bipartisan bill that would fix the GOP tax bill provision that raised taxes for Gold Star families.,Twitter for iPhone,FALSE,160,38,,brown.senate.gov/newsroom/press…,yes,https://t.co/RYJHzWLM2D,https://www.brown.senate.gov/newsroom/press/release/senate-passes-browns-bill-to-fix-gop-tax-bill-provision-that-raised-taxes-for-gold-star-families_,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSherrodBrown/status/1130990779453837312,Sherrod Brown,white,male,"Cleveland, OH",Office of U.S Senator Sherrod Brown. Chairman of @SenateBanking Committee. Proud to serve Ohio.,FALSE,502727,307,4530,8154,1875,6/1/09 16:07,TRUE,https://t.co/nCdZ8qTeYm,http://brown.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.428,50.2727,2019,10,175,no_match,no_match,0.016035106,0,0,3.13,0,0,0
42,DE8,1/25/19 20:48,SenSherrodBrown,"Democrats and Republicans agree we need to work together to secure our borders, and we should work together to fix our broken immigration system. I hope the President has learned that he cannot hold the paychecks of American workers hostage in that process. -SB",Twitter Web Client,FALSE,635,92,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSherrodBrown/status/1088901486552276993,Sherrod Brown,white,male,"Cleveland, OH",Office of U.S Senator Sherrod Brown. Chairman of @SenateBanking Committee. Proud to serve Ohio.,FALSE,502727,307,4530,8154,1875,6/1/09 16:07,TRUE,https://t.co/nCdZ8qTeYm,http://brown.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,1,0,0,engage,-0.428,50.2727,2019,10,261,pro,match,0.08367105,0,0,11.36,4.55,0,0
43,,1/24/19 20:37,SenSherrodBrown,"I'm calling on Mitch McConnell, Donald Trump & my GOP colleagues to listen to the hardworking Americans who are suffering under this unnecessary & avoidable shutdown. Talk to the workers & military members & small biz owners who you're hurting. Reopen the govt & do it today. -SB",Twitter Web Client,FALSE,991,220,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSherrodBrown/status/1088536285013254146,Sherrod Brown,white,male,"Cleveland, OH",Office of U.S Senator Sherrod Brown. Chairman of @SenateBanking Committee. Proud to serve Ohio.,FALSE,502727,307,4530,8154,1875,6/1/09 16:07,TRUE,https://t.co/nCdZ8qTeYm,http://brown.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.428,50.2727,2019,10,279,no_match,no_match,0.077709,0,0,0,4.65,0,0
44,,11/27/18 20:57,SenSherrodBrown,"As the Senate debated the GOP tax bill one year ago, senators listened as an expert witness confirmed that the bill would encourage corporations to close up factories here and move overseas.",Twitter Web Client,FALSE,24467,12694,,,,,,yes,http://pbs.twimg.com/ext_tw_video_thumb/1067522387464335361/pu/img/eI9--1s-EG-dKi1p.jpg,https://t.co/JUdqbv20MD,https://twitter.com/SenSherrodBrown/status/1067522947135483905/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenSherrodBrown/status/1067522947135483905,Sherrod Brown,white,male,"Cleveland, OH",Office of U.S Senator Sherrod Brown. Chairman of @SenateBanking Committee. Proud to serve Ohio.,FALSE,502727,307,4530,8154,1875,6/1/09 16:07,TRUE,https://t.co/nCdZ8qTeYm,http://brown.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.428,50.2727,2018,9,190,neither,match,0.011384231,0,0,3.13,0,0,0
45,,10/27/20 0:41,SenatorCardin,"I voted against Judge Barrett's confirmation. Never in modern times has the Senate taken up a SCOTUS nomination so close to an election. By rushing this process, Republicans have chosen to ignore the will of the American people. My full statement:",Twitter Web App,FALSE,655,93,,cardin.senate.gov/newsroom/press…,yes,https://t.co/mgHJH6kvCx,https://www.cardin.senate.gov/newsroom/press/release/cardin-statement-on-the-confirmation-of-judge-amy-coney-barrett-to-the-supreme-court-,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenatorCardin/status/1320888362983718913,Senator Ben Cardin,white,male,"Maryland, USA","US Senator for Maryland. Chair, #SmallBiz Cmte. 
Wear a mask. Get your shot. Be smart. 
#TeamMaryland 

https://t.co/MWU3MnXB1D…",FALSE,256624,3188,3064,11998,2258,1/27/10 22:03,TRUE,https://t.co/FrhYVM48DJ,https://www.cardin.senate.gov/coronavirus-resources,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.319,25.6624,2020,11,247,no_match,no_match,0.080905534,2.44,0,0,0,0,2.44
46,,1/22/20 18:17,SenatorCardin,The first day of the impeachment trial was extremely disappointing. Our common goal should be to hold a fair trial yet Republicans denied us the opportunity to hear witnesses and review the documents from the beginning.,Twitter Web App,FALSE,122,32,,,,,,yes,http://pbs.twimg.com/ext_tw_video_thumb/1220046491370369025/pu/img/08BgreMMtcWjntCE.jpg,https://t.co/wA40zJdsuD,https://twitter.com/SenatorCardin/status/1220047834713677824/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenatorCardin/status/1220047834713677824,Senator Ben Cardin,white,male,"Maryland, USA","US Senator for Maryland. Chair, #SmallBiz Cmte. 
Wear a mask. Get your shot. Be smart. 
#TeamMaryland 

https://t.co/MWU3MnXB1D…",FALSE,256624,3188,3064,11998,2258,1/27/10 22:03,TRUE,https://t.co/FrhYVM48DJ,https://www.cardin.senate.gov/coronavirus-resources,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.319,25.6624,2020,11,219,no_match,no_match,0.06971766,0,2.78,8.33,2.78,0,0
47,,7/17/19 20:30,SenatorCardin,"I couldn't agree more. The effects of climate change are happening now - in Maryland, across the nation, and around the world. We can't wait on Republicans to take action.",Twitter Web App,TRUE,47,11,,twitter.com/SenateDems/sta…,yes,https://t.co/kOL6qcVhGM,https://twitter.com/SenateDems/status/1151563968038805515,yes,,,,,,en,"""Climate change is a planetary emergency.""

Watch as Chair @SenBrianSchatz convenes the first ever hearing of the Senate Democrats' Special Committee on the Climate Crisis. https://t.co/r9Aq7aU6d9",7/17/19 18:46,Twitter Media Studio,143,61,SenateDems,Senate Democrats,1197072,2361,28443,"Washington, DC",We are the Senate Democratic Majority. It is past time for a Senate that works for everyone.,TRUE,https://twitter.com/SenatorCardin/status/1151589897565851651,Senator Ben Cardin,white,male,"Maryland, USA","US Senator for Maryland. Chair, #SmallBiz Cmte. 
Wear a mask. Get your shot. Be smart. 
#TeamMaryland 

https://t.co/MWU3MnXB1D…",FALSE,256624,3188,3064,11998,2258,1/27/10 22:03,TRUE,https://t.co/FrhYVM48DJ,https://www.cardin.senate.gov/coronavirus-resources,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.319,25.6624,2019,10,171,no_match,no_match,0.019019997,0,0,0,0,0,0
48,,4/2/19 20:15,SenatorCardin,"The Trump DOJ's decision to destroy the ACA puts millions of Americans, especially those with pre-existing conditions, at risk. I strongly agree with @SenatorShaheen who said that Republicans must start defending their constituents instead of their President. #ProtectOurCare",Twitter Web Client,FALSE,18,3,ProtectOurCare,,,,,no,,,,,SenatorShaheen,en,,,,,,,,,,,,,,https://twitter.com/SenatorCardin/status/1113173195266383872,Senator Ben Cardin,white,male,"Maryland, USA","US Senator for Maryland. Chair, #SmallBiz Cmte. 
Wear a mask. Get your shot. Be smart. 
#TeamMaryland 

https://t.co/MWU3MnXB1D…",FALSE,256624,3188,3064,11998,2258,1/27/10 22:03,TRUE,https://t.co/FrhYVM48DJ,https://www.cardin.senate.gov/coronavirus-resources,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.319,25.6624,2019,10,275,no_match,no_match,0.09924392,0,0,2.63,2.63,0,0
