StartDate,EndDate,Progress,Duration (in seconds),ResponseId,consent,english_check,age,gender_raw,gender,party_affil,use_twitter,interact_senator,RE_1,RE_2,RE_3,RE_4,RE_5,RE_6,RE_7,RE_8,RE_9,RE_10,RE_11,RE_12,RE_13,RE_14,RE_15,RE_16,RE_17,RE_18,RE_19,RE_20,RE_21,RE_22,RE_23,RE_24,RE_25,RD_1,RD_2,RD_3,RD_4,RD_5,RD_6,RD_7,RD_8,RD_9,RD_10,RD_11,RD_12,RD_13,RD_14,RD_15,RD_16,RD_17,RD_18,RD_19,RD_20,RD_21,RD_22,RD_23,RD_24,RD_25,RD_26,RD_27,RD_28,RD_29,RD_30,RD_31,RD_32,RD_33,RD_34,RD_35,RD_36,RD_37,RD_38,RD_39,RD_40,RD_41,RD_42,RD_43,RD_44,RD_45,RD_46,RD_47,RD_48,RD_49,RD_50,RD_51,RD_52,RD_53,DE_1,DE_2,DE_3,DE_4,DE_5,DE_6,DE_7,DE_8,DE_9,DE_10,DE_11,DE_12,DE_13,DE_14,DE_15,DE_16,DE_17,DE_18,DE_19,DE_20,DE_21,DE_22,DE_23,DE_24,DE_25,DE_26,DE_27,DE_28,DD_1,DD_2,DD_3,DD_4,DD_5,DD_6,DD_7,DD_8,DD_9,DD_10,DD_11,DD_12,DD_13,DD_14,DD_15,DD_16,DD_17,DD_18,DD_19,DD_20,DD_21,DD_22,DD_23,DD_24,DD_25,DD_26,DD_27,DD_28,DD_29,DD_30,DD_31,DD_32,DD_33,DD_34,DD_35,DD_36,DD_37,DD_38,DD_39,DD_40,DD_41,DD_42,DD_43,DD_44,DD_45,DD_46,DD_47,DD_48,DD_49,DD_50,DD_51,DD_52,DD_53,DD_54,DD_55,DD_56,DD_57,DD_58,DD_59,DD_60,DD_61,DD_62,DD_63,DD_64,DD_65,ideology,DEM_FT,REP_FT,ind_status,party_status,compromise,quality_check,comments
3/30/23 14:40,3/30/23 14:47,100,418,R_By0PH6c6cUiCTYJ,1,2,72,Male,male,1,1,2,,,,2,,,,1,,,,1,,,,,,,2,,,,,1,,5,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,100,2,5,3,1,
3/30/23 14:44,3/30/23 14:47,100,181,R_2fpufU3QRUcYhet,1,2,42,female,female,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4,,,,,,,,2,,,4,,,,4,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,4,,,,,4,,,,,,,,,,,5,54,26,2,4,5,1,
3/30/23 14:41,3/30/23 14:47,100,335,R_1Q0LhVh7Dxkd7mO,1,2,42,male,male,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,2,,,2,,,,,3,,,,,,,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,4,40,5,2,4,3,1,
3/30/23 14:38,3/30/23 14:47,100,565,R_1dhKspcRfmwbSIZ,1,2,47,Female,female,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,1,,,,,,,1,,,2,,,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,5,7,100,0,1,7,5,1,
3/30/23 14:41,3/30/23 14:47,100,391,R_2X4cQQ0XGFxVoZ2,1,2,34,Male,male,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,2,,,,,,,,1,,,2,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,6,70,30,3,3,3,1,
3/30/23 14:40,3/30/23 14:47,100,402,R_Y3VEhmZjuU3m08h,1,2,56,Man,male,1,1,1,,1,,,,,,1,,,,,,,1,,1,,,,1,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,60,3,7,3,1,
3/30/23 14:40,3/30/23 14:47,100,420,R_12yyxIFuAhsm26d,1,2,69,female,female,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,1,,,,,,,,,2,,,3,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5,,7,83,17,2,6,5,1,
3/30/23 14:42,3/30/23 14:47,100,319,R_sdnbIZD57HZAnPX,1,2,85,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,3,,,,,,4,,,,,3,,,3,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,4,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,4,50,33,2,6,6,1,
3/30/23 14:43,3/30/23 14:48,100,289,R_3hyU8yU5yXEaAvj,1,2,36,male,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,7,80,50,5,5,5,1,
3/30/23 14:45,3/30/23 14:48,100,140,R_1pDME4AelMa1dhK,1,2,27,male,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,2,1,,,,,,,,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,7,75,41,5,5,7,1,
3/30/23 14:43,3/30/23 14:48,100,304,R_OHUNlfOsm4j7kpH,1,2,29,Female,female,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,1,,,,3,,,,1,,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,5,6,91,60,1,1,6,1,
3/30/23 14:45,3/30/23 14:48,100,196,R_1LwIwKFabchUwPw,1,2,29,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,1,,,,1,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,4,46,47,7,4,7,1,
3/30/23 14:41,3/30/23 14:48,100,427,R_1Kydb7bn14ughuw,1,2,64,female,female,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,3,,3,,,,,,3,,,,,,,,3,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,7,100,1,2,6,6,1,
3/30/23 14:41,3/30/23 14:48,100,443,R_3PXAzG3WpzeOGx6,1,2,31,Male,male,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4,,,,,,,,3,,,3,,,,,,3,,,,,,,,,,,,,4,,,3,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,3,,,,,,,2,76,74,2,2,6,1,
3/30/23 14:43,3/30/23 14:49,100,337,R_2UbjHrQG7ezO8eQ,1,2,30,male,male,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,,1,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,,,,5,,,,,4,100,38,1,7,7,1,
3/30/23 14:45,3/30/23 14:49,100,199,R_Xw7ZdS3TL4Hxgwp,1,2,47,Female,female,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,3,,,,,,,1,,,,,2,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,6,69,4,1,7,6,1,
3/30/23 14:44,3/30/23 14:49,100,257,R_2CWfUbL6rI9yhBc,1,2,18,Male,male,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,2,,,,,,1,,,,,,,,1,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,3,,,7,80,20,3,6,3,1,
3/30/23 14:41,3/30/23 14:49,100,474,R_1dy8OD6zFKZFuCc,1,2,18,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2,,,,,,,1,,,,,,1,,,,,,1,,,,4,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,6,70,30,4,4,5,1,
3/30/23 14:46,3/30/23 14:49,100,212,R_31Z5fi39HLF01og,1,2,32,Male,male,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2,,,,,,,,4,,2,,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,4,,,,,,,,,,,,6,81,30,5,6,4,1,
3/30/23 14:43,3/30/23 14:49,100,346,R_2tnuUn94vGpn0La,1,2,39,male,male,3,1,1,,,3,,,3,,,,,,,,3,,,,,,3,,3,,,,,,,,,,,,,3,,,,,,,,,4,,,,4,,,,,,,,,,,,4,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1,1,1,1,"It was bipartisan support the brought us the war in Iraq. 20 years in Afghanistan. Funded a proxy war with a nuclear power (and laundering money through Ukraine). It was bipartisan support that gave us the Patriot Act. Its sister bill on steroids, the RESTRICT Act, has bipartisan support. It was bipartisan support that just facilitated the biggest transfer of wealth in human history from the working class to the wealthy, all to ""protect"" us from an endemic flu and stop the weather from changing. I don't care about the empty words and low brow political theater coming from the disgustingly corrupt morons on either ""side"" of the uniparty."
3/30/23 14:44,3/30/23 14:49,100,311,R_3VFyWRwVTuhUK89,1,2,37,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,1,,,,,,2,,,,,,,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,6,61,50,3,3,5,1,N/A
3/30/23 14:47,3/30/23 14:49,100,153,R_2EGgK52sfiKxJEg,1,2,23,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,,,,2,,,,1,,,,,,,,,3,,,,,,,,,,,,4,,,,,,,,,,,,,,4,,,3,,,,,,,,,,,,,5,,,,,,,,,,,,,,2,,,,,,,,,,7,20,0,3,5,4,1,
3/30/23 14:34,3/30/23 14:49,100,925,R_3oBkNJGGtCTepU5,1,2,25,Male,male,3,1,1,,,,2,,,,,,1,,2,,,,,2,,,,,,,,2,,,4,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,20,2,4,7,1,
3/30/23 14:40,3/30/23 14:49,100,579,R_3rHd9FRIscmCCGm,1,2,35,female,female,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,3,,,,,,,2,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,6,75,10,2,5,3,1,
3/30/23 14:46,3/30/23 14:50,100,221,R_3oRX9g9nFM9TA1I,1,2,35,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,1,,,,,,2,,,,,,,2,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,5,60,50,2,5,4,1,
3/30/23 14:40,3/30/23 14:50,100,614,R_2Xih4VWWYydWmam,1,2,33,Female,female,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,4,0,0,4,4,4,1,
3/30/23 14:46,3/30/23 14:50,100,271,R_1MNbVueFiRc6YPu,1,2,24,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,,,,,3,,,,,,3,,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,3,,,4,80,20,4,5,4,1,
3/30/23 14:44,3/30/23 14:51,100,367,R_2BxMmntyO0NZv5M,1,2,37,male,male,3,1,1,1,,,,,,,,,2,,,,2,,2,,,,,,,,,4,,,4,,,,,,,,,,,,,,,,,4,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,51,4,6,4,1,thanks
3/30/23 14:48,3/30/23 14:51,100,177,R_2Bu2PrudShcrw2g,1,2,48,female,female,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,,,,,,1,1,,,,,,,,2,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,5,60,40,4,3,5,1,I hope the study goes well :)
3/30/23 14:47,3/30/23 14:51,100,220,R_UZ3KMCTE5da8J3j,1,2,37,female,female,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,3,,,,,3,,,,,,2,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,4,,,,,,,6,80,0,1,6,5,1,
3/30/23 14:46,3/30/23 14:51,100,278,R_10NMeU6AvqCNzOe,1,2,34,Female,female,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,,,2,,,,,1,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,3,,,,,,,,,,,,3,,,,,,,,,,6,92,11,1,4,5,1,
3/30/23 14:45,3/30/23 14:51,100,370,R_PFBgkcEskz3tn57,1,2,37,female,female,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,6,78,27,2,5,5,1,no additional comments
3/30/23 14:48,3/30/23 14:51,100,189,R_PLEveL2cxqG1uil,1,2,54,male,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,2,,,,,,3,,,,,,,,,5,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,6,81,9,2,7,2,1,5ebf02a6ccab6611d611cda5
3/30/23 14:45,3/30/23 14:51,100,380,R_bCbfad9L55tiJyN,1,2,43,female,female,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,2,,,,,,,,,,2,,,,,2,,,,,,,,,5,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,,5,45,15,1,1,6,1,I have no other comments.
3/30/23 14:43,3/30/23 14:51,100,507,R_3oN6sDa02Rjp1pn,1,2,66,Male,male,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,1,,,,2,,,,,,,,1,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,6,80,0,2,4,3,1,
3/30/23 14:46,3/30/23 14:51,100,317,R_1XQhYNnInywHvfX,1,2,41,Male,male,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,1,,,,,,1,,,,,,2,,,,,,4,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,5,,7,84,10,2,6,3,1,
3/30/23 14:45,3/30/23 14:51,100,372,R_1dfONuZiOeL2Lu3,1,2,28,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,,,,,3,,,,,3,,,,,,,3,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,5,76,39,6,4,4,1,
3/30/23 14:48,3/30/23 14:51,100,201,R_3n8aK2v0bfeUKIy,1,2,40,woman,female,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,1,3,,,,,,,1,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,7,25,0,2,5,1,1,
3/30/23 14:42,3/30/23 14:51,100,547,R_1NlaM0eNxJDDv60,1,2,57,male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,4,85,75,7,6,7,1,
3/30/23 14:46,3/30/23 14:51,100,332,R_D6L6e6ttE9E9mzn,1,2,67,male,male,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,3,,,,,,,3,1,,,,,,,,,3,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,5,,,,,,,,,,,,6,70,2,3,6,5,1,
3/30/23 14:45,3/30/23 14:51,100,371,R_1Qn4GQSkH2UnMaT,1,2,36,female,female,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,1,,,,,,,,,1,,,,2,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,6,64,1,2,6,2,1,
3/30/23 14:43,3/30/23 14:52,100,494,R_2OUX7PbyHL6fKwx,1,2,56,Male,male,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,1,,,,,3,,,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,5,95,5,2,7,5,1,
3/30/23 14:44,3/30/23 14:52,100,437,R_2duMRrHkOu3CjRj,1,2,35,acearo,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,,,,,,3,,,2,,,,,,,,2,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,4,,,,,,,,,,,,,4,35,13,2,4,4,1,Thanks
3/30/23 14:47,3/30/23 14:52,100,259,R_pbCpeTxIQKXT693,1,2,49,male,male,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,1,,3,,,,,,,,,1,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,5,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,5,55,40,1,4,3,1,I hope my information was helpful thanks and have a great day
3/30/23 14:42,3/30/23 14:52,100,610,R_1eFwIVNdka14mQU,1,2,59,female,female,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,1,,,,1,,,,,,,,,2,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,5,,,,,,,1,,,,,,,,,6,85,40,1,6,6,1,
3/30/23 14:45,3/30/23 14:52,100,430,R_2DYQPXtMIFigU1S,1,2,49,Male,male,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,2,,,,,1,,,,,,,2,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,6,72,52,4,5,6,1,
3/30/23 14:44,3/30/23 14:52,100,446,R_3efMSCJ9h9c3tcn,1,2,34,female,female,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,,,,,,3,1,,,,,3,,,,,,,,,,4,,,,,,,,,,,,,,,,5,,,,,,,,,2,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,1,,,,5,72,60,3,5,6,1,
3/30/23 14:48,3/30/23 14:52,100,250,R_3CNjfh09BqvxFzk,1,2,54,Male,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,3,,,,,,,,1,,,,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,7,90,15,1,6,5,1,
3/30/23 14:45,3/30/23 14:52,100,398,R_ssXghJDRJrLccGR,1,2,46,Female,female,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,1,,,,,1,,3,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,4,60,30,4,4,6,1,Everything was fine
3/30/23 14:48,3/30/23 14:52,100,251,R_cAMDiCB6heskfzH,1,2,34,female,female,3,2,1,,3,,,,,,1,,,,,,,1,,,,1,,,,2,,,,,,,,,4,,,,,,,,,,5,,,,,,,,,,2,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,100,100,3,3,7,1,
